latitude,longitude,pers_param_modelo_a,menor_igualsecu,edad_grupo60,edad_mediana,acu_desacu_tp_unica2,acu_desacu_prefiero_vp2,acu_desacu_act_diarias2,acu_desacu_vivir2,acu_desacu_act_prefiero2,acu_desacu_satis2,valor_norm
19.721135604942603,-101.23138533065547,0.861787681,si,≤60,>42.0,1,0,1,1,1,1,0.6419057909396174
19.723473932474903,-101.23037334476757,2.17429346,no,≤60,≤42.0,0,0,1,1,1,1,0.8580288277248389
19.72600481955933,-101.22895817494928,0.077046214,no,≤60,>42.0,0,1,1,0,1,0,0.5126867721338118
19.726589327242415,-101.23094635908342,3.036478199,si,≤60,≤42.0,0,0,1,1,1,1,1.0
19.723982211284323,-101.23229015157241,3.036478199,no,≤60,≤42.0,1,1,1,0,1,1,1.0
19.72309547857999,-101.23011085268342,-0.28465193,no,≤60,≤42.0,0,0,1,1,1,1,0.4466060005851425
19.723308997359048,-101.2330342607239,-0.672622264,no,≤60,>42.0,0,0,1,0,1,1,0.37383190140170086
19.722815052864004,-101.22969998734719,3.036478199,no,≤60,>42.0,0,0,1,1,1,1,1.0
19.72237729203169,-101.22841564501823,0.447442736,si,≤60,>42.0,1,1,1,0,1,1,0.5736779101768879
19.72044446036619,-101.23069390281036,-0.672622264,no,≤60,≤42.0,1,1,0,0,0,1,0.37383190140170086
19.72166916913677,-101.23084423281996,2.17429346,no,≤60,>42.0,0,0,1,0,0,1,0.8580288277248389
19.725524290261188,-101.22977683036852,-0.28465193,no,≤60,>42.0,1,1,1,1,1,1,0.4466060005851425
19.72339810112028,-101.22971280757997,0.861787681,no,≤60,>42.0,1,0,1,1,1,1,0.6419057909396174
19.72295682431244,-101.23054898771356,3.036478199,no,≤60,≤42.0,0,1,0,0,0,0,1.0
19.72117617965035,-101.22920560891565,1.379626288,no,>60,>42.0,0,0,1,1,1,1,0.7271753982054525
19.72485104408799,-101.22998566109307,2.17429346,no,≤60,≤42.0,0,0,1,0,1,1,0.8580288277248389
19.725728217474515,-101.22793422945088,-1.874078774,no,≤60,>42.0,0,0,0,1,1,1,0.14846695062860502
19.722538052874505,-101.22907517595416,1.379626288,no,≤60,≤42.0,0,0,1,1,1,0,0.7271753982054525
19.72675286769944,-101.23028339689259,3.036478199,no,≤60,>42.0,1,1,1,1,1,1,1.0
19.7208376663553,-101.23186339022324,-0.672622264,no,≤60,>42.0,0,0,1,1,1,0,0.37383190140170086
19.72493450390442,-101.23090120233066,1.379626288,si,≤60,>42.0,1,0,0,0,0,0,0.7271753982054525
19.722503142074366,-101.23219184687154,0.861787681,no,≤60,≤42.0,1,0,1,1,1,1,0.6419057909396174
19.722053911719488,-101.23210136568181,-0.672622264,si,≤60,≤42.0,0,0,0,0,0,1,0.37383190140170086
19.720030719968104,-101.22973671188137,2.17429346,no,≤60,>42.0,1,0,1,1,1,1,0.8580288277248389
19.72255563010584,-101.2321747241162,0.861787681,no,≤60,≤42.0,0,0,1,0,0,0,0.6419057909396174
19.722371389054427,-101.23106146485702,0.861787681,no,≤60,>42.0,1,0,1,1,0,1,0.6419057909396174
19.722188178792816,-101.22943647861672,1.379626288,no,≤60,≤42.0,1,0,1,1,1,1,0.7271753982054525
19.723247240735486,-101.23337910059023,0.447442736,no,≤60,>42.0,0,0,1,1,0,1,0.5736779101768879
19.43106943820242,-101.13367003779162,1.379626288,no,>60,>42.0,1,0,1,1,1,1,0.7271753982054525
19.43199143272923,-101.13548384917435,0.861787681,no,≤60,>42.0,0,0,1,1,1,1,0.6419057909396174
19.72239842353405,-101.2308561272094,1.379626288,si,>60,>42.0,1,1,1,1,1,1,0.7271753982054525
19.724754519460564,-101.22859647522328,3.036478199,si,>60,>42.0,0,0,1,0,0,1,1.0
19.724983640340742,-101.23037667679921,3.036478199,no,≤60,>42.0,0,0,1,0,0,1,1.0
19.72371557522405,-101.230017950688,0.861787681,no,≤60,>42.0,1,1,0,0,1,1,0.6419057909396174
19.723095758355324,-101.22747653221772,0.447442736,no,≤60,≤42.0,0,0,0,1,0,0,0.5736779101768879
19.724981313229303,-101.22677211875533,3.036478199,si,≤60,>42.0,1,0,1,1,1,1,1.0
19.724751040898404,-101.2291886031169,-1.874078774,no,≤60,≤42.0,0,1,0,0,0,0,0.14846695062860502
19.72591893118339,-101.23024873864972,0.077046214,no,≤60,>42.0,1,0,1,0,0,0,0.5126867721338118
19.726013977654887,-101.22832247987195,-0.28465193,no,≤60,>42.0,0,0,0,1,1,1,0.4466060005851425
19.726958250135024,-101.22855916769934,-1.145499243,no,≤60,≤42.0,1,0,0,0,1,1,0.28513131489935195
19.7248689614271,-101.2277654949982,0.861787681,no,≤60,≤42.0,0,0,0,0,1,0,0.6419057909396174
19.723835809040384,-101.2292504860693,0.447442736,no,≤60,≤42.0,0,0,1,1,1,1,0.5736779101768879
19.72553374070148,-101.2299383703349,2.17429346,no,≤60,≤42.0,1,0,1,1,1,1,0.8580288277248389
19.723142564493777,-101.22900478059381,0.861787681,no,>60,>42.0,0,0,1,1,1,1,0.6419057909396174
19.722712833965396,-101.23049643183525,3.036478199,no,≤60,>42.0,0,1,1,1,1,0,1.0
19.722162411383234,-101.2290124835228,0.447442736,no,≤60,≤42.0,0,0,1,1,0,1,0.5736779101768879
19.72147760605952,-101.22886733527905,-0.672622264,si,≤60,≤42.0,0,0,0,0,0,0,0.37383190140170086
19.72279258461869,-101.2329091418348,-2.665579776,si,≤60,>42.0,0,1,0,0,0,0,0.0
19.72273873714825,-101.23173705886528,0.861787681,no,≤60,≤42.0,1,0,1,1,1,1,0.6419057909396174
19.722263714792472,-101.2329097651668,3.036478199,no,≤60,≤42.0,0,0,1,1,1,1,1.0
19.721660557948233,-101.23385947305486,2.17429346,no,≤60,≤42.0,1,0,1,1,1,1,0.8580288277248389
19.72185721040491,-101.22766342890162,0.861787681,no,≤60,≤42.0,1,0,1,1,1,1,0.6419057909396174
19.725089855987292,-101.22910202694052,0.447442736,si,≤60,≤42.0,0,0,1,1,1,1,0.5736779101768879
19.724138135612918,-101.22784595844013,0.447442736,no,≤60,≤42.0,0,1,1,0,0,0,0.5736779101768879
19.7245771965906,-101.22933490581737,2.17429346,no,≤60,≤42.0,0,0,1,1,1,1,0.8580288277248389
19.724300486072316,-101.23215678825548,-0.28465193,no,≤60,>42.0,0,1,1,1,0,0,0.4466060005851425
19.72270184563115,-101.23171562548065,0.077046214,no,≤60,≤42.0,0,0,0,0,0,1,0.5126867721338118
19.722858483913175,-101.23528698001626,0.077046214,si,≤60,>42.0,1,0,1,0,1,1,0.5126867721338118
19.723413857774137,-101.23139606336176,0.447442736,si,≤60,≤42.0,1,0,1,1,1,1,0.5736779101768879
19.72249890544553,-101.23005440698246,0.077046214,no,≤60,≤42.0,1,1,1,1,1,1,0.5126867721338118
19.723239885303013,-101.2286369503141,-0.672622264,no,≤60,>42.0,0,0,0,0,1,0,0.37383190140170086
19.722481225522507,-101.22964611722225,0.447442736,no,≤60,≤42.0,0,0,0,0,0,0,0.5736779101768879
19.721355585185965,-101.2300813582575,2.17429346,no,≤60,≤42.0,0,0,1,1,0,0,0.8580288277248389
19.72721820881187,-101.23057651969773,0.861787681,no,≤60,≤42.0,0,0,1,1,1,0,0.6419057909396174
19.72563055192082,-101.23116647663612,0.861787681,no,≤60,≤42.0,0,0,1,1,1,1,0.6419057909396174
19.72563335234104,-101.23018144785492,-0.672622264,no,≤60,≤42.0,0,1,0,0,0,0,0.37383190140170086
19.726544448796936,-101.23059604429862,-0.28465193,si,≤60,≤42.0,1,0,1,1,1,1,0.4466060005851425
19.725690268080847,-101.22963905021426,2.17429346,no,≤60,≤42.0,1,1,1,1,1,1,0.8580288277248389
19.723394269525283,-101.23161839897207,1.379626288,no,≤60,≤42.0,0,0,1,1,0,0,0.7271753982054525
19.72357286054075,-101.2295424565597,3.036478199,no,≤60,≤42.0,1,1,1,1,1,1,1.0
19.724087866302245,-101.23091518514651,0.447442736,si,≤60,≤42.0,1,0,1,0,1,0,0.5736779101768879
19.7253712077081,-101.2313370311434,2.17429346,no,≤60,≤42.0,0,0,1,0,0,1,0.8580288277248389
19.726557952964153,-101.23375299650361,2.17429346,no,≤60,≤42.0,0,0,1,1,1,1,0.8580288277248389
19.723586741951028,-101.23280634921055,0.861787681,no,≤60,≤42.0,1,0,1,1,0,1,0.6419057909396174
19.721712321144548,-101.23242109964062,1.379626288,no,≤60,≤42.0,0,0,1,0,1,1,0.7271753982054525
19.72272600446476,-101.22929933060608,1.379626288,no,≤60,>42.0,0,0,1,1,1,1,0.7271753982054525
19.72469528044781,-101.22888729521607,3.036478199,no,≤60,≤42.0,1,1,1,1,1,1,1.0
19.72572550487216,-101.22789608400014,-1.145499243,no,≤60,≤42.0,0,0,1,0,1,0,0.28513131489935195
19.723173693256403,-101.232382398841,-1.874078774,no,≤60,≤42.0,0,0,0,0,1,0,0.14846695062860502
19.7222873583562,-101.23226097191366,-1.874078774,si,≤60,>42.0,0,0,0,0,0,0,0.14846695062860502
19.723768117688028,-101.2298943182463,-1.145499243,no,≤60,≤42.0,0,0,1,1,0,1,0.28513131489935195
19.724075437524792,-101.22713272830859,0.861787681,no,≤60,>42.0,0,0,1,0,0,1,0.6419057909396174
19.72361796536281,-101.22795841357055,0.861787681,no,≤60,>42.0,0,0,1,0,0,1,0.6419057909396174
19.722448583245896,-101.23131996382996,2.17429346,no,≤60,≤42.0,1,1,1,1,1,1,0.8580288277248389
19.72399131157529,-101.23084740601468,-1.145499243,no,≤60,≤42.0,0,0,0,0,0,1,0.28513131489935195
19.726408982946147,-101.22810696873351,3.036478199,no,≤60,≤42.0,1,1,1,1,1,1,1.0
19.719465724872514,-101.222181967063,-0.28465193,si,>60,>42.0,1,0,1,1,1,1,0.4466060005851425
19.724167219301986,-101.22315907804783,0.861787681,si,≤60,>42.0,1,1,1,1,1,1,0.6419057909396174
19.724498696798044,-101.22323832121036,-2.665579776,si,≤60,>42.0,1,0,1,1,1,1,0.0
19.71814868779152,-101.2227623162751,-2.665579776,si,>60,>42.0,0,0,0,0,0,1,0.0
19.72171232846827,-101.22276367968348,-1.145499243,si,≤60,≤42.0,1,0,0,0,0,1,0.28513131489935195
19.725098286291562,-101.22301488491377,-0.672622264,no,>60,>42.0,1,0,0,0,0,0,0.37383190140170086
19.72245059305004,-101.22357357579679,2.17429346,no,≤60,≤42.0,1,1,1,1,1,1,0.8580288277248389
19.723200613208384,-101.22326521441944,-0.672622264,no,≤60,≤42.0,0,0,1,1,1,0,0.37383190140170086
19.7227637070421,-101.22239303461281,1.379626288,si,≤60,≤42.0,1,0,1,1,1,1,0.7271753982054525
19.718440479246777,-101.22078262641973,3.036478199,no,≤60,≤42.0,1,1,1,1,1,1,1.0
19.721704021478093,-101.22106177925325,1.379626288,no,>60,>42.0,0,0,1,0,1,1,0.7271753982054525
19.719268891462377,-101.22096885017872,-0.28465193,si,≤60,≤42.0,0,0,0,0,0,0,0.4466060005851425
19.724005126386018,-101.22234962958846,1.379626288,si,≤60,>42.0,1,1,1,1,1,1,0.7271753982054525
19.72217835340011,-101.22312088384226,1.379626288,si,≤60,>42.0,1,0,1,0,1,1,0.7271753982054525
19.721713422580798,-101.22018324331324,-1.145499243,si,>60,>42.0,0,1,1,1,1,0,0.28513131489935195
19.724042999230928,-101.2209723392392,0.861787681,si,≤60,≤42.0,1,0,1,0,1,1,0.6419057909396174
19.722211682143968,-101.22270468886364,0.077046214,si,>60,>42.0,1,1,0,1,1,0,0.5126867721338118
19.71833362038121,-101.22000936925944,0.861787681,no,≤60,≤42.0,0,0,1,1,1,1,0.6419057909396174
19.723424901186767,-101.22556676258603,-2.665579776,si,≤60,>42.0,0,0,0,0,0,0,0.0
19.72536476092027,-101.22367999980493,0.447442736,no,≤60,≤42.0,1,0,1,1,1,1,0.5736779101768879
19.722229341471476,-101.22360692592609,1.379626288,no,≤60,>42.0,1,1,1,1,1,1,0.7271753982054525
19.724135625143393,-101.22257490998207,0.077046214,si,≤60,≤42.0,0,1,1,1,0,0,0.5126867721338118
19.721441163296184,-101.22384291090304,-0.28465193,no,≤60,>42.0,1,1,1,0,1,1,0.4466060005851425
19.72190636749548,-101.22568938050208,3.036478199,si,≤60,≤42.0,1,1,1,1,1,1,1.0
19.723257937185092,-101.22574312178664,-0.672622264,no,≤60,≤42.0,0,1,0,0,0,1,0.37383190140170086
19.723481812442397,-101.22293525087272,-2.665579776,si,>60,>42.0,0,1,1,0,1,1,0.0
19.724360307224558,-101.22195940054162,-1.145499243,si,>60,>42.0,0,0,1,1,1,1,0.28513131489935195
19.720437004925476,-101.22263883562667,0.861787681,si,≤60,≤42.0,1,0,1,1,1,1,0.6419057909396174
19.722382447193944,-101.22241760093974,1.379626288,no,≤60,≤42.0,1,0,1,1,1,0,0.7271753982054525
19.72250231088773,-101.22267622062694,1.379626288,si,≤60,>42.0,1,0,1,1,1,1,0.7271753982054525
19.72061342391516,-101.22171838891023,3.036478199,si,≤60,>42.0,1,0,1,1,1,1,1.0
19.717588418918336,-101.21967663313623,3.036478199,no,≤60,≤42.0,1,0,1,1,1,1,1.0
19.719040384298957,-101.22354228778828,3.036478199,no,≤60,≤42.0,1,1,1,1,0,1,1.0
19.717968992711302,-101.22076872806524,0.077046214,si,>60,>42.0,0,1,1,1,1,1,0.5126867721338118
19.719444000586375,-101.22278044834822,0.447442736,no,≤60,≤42.0,1,1,1,1,1,1,0.5736779101768879
19.72081333220209,-101.21950941039631,1.379626288,no,≤60,>42.0,1,1,1,1,1,1,0.7271753982054525
19.716635381778396,-101.2231496382251,3.036478199,si,>60,>42.0,1,1,1,0,1,1,1.0
19.720930553317636,-101.22108782707977,0.447442736,si,≤60,>42.0,1,0,0,0,0,0,0.5736779101768879
19.71944743239381,-101.22265586313658,0.077046214,si,≤60,≤42.0,0,0,1,1,0,0,0.5126867721338118
19.72298304135972,-101.21639885685909,0.861787681,si,>60,>42.0,1,1,1,1,1,1,0.6419057909396174
19.720567418896895,-101.21949715323485,1.379626288,no,≤60,>42.0,0,0,1,0,1,1,0.7271753982054525
19.722669686015465,-101.218674788378,2.17429346,si,≤60,>42.0,0,1,1,1,1,1,0.8580288277248389
19.7205517123834,-101.21662708115122,2.17429346,si,≤60,≤42.0,1,0,1,1,1,1,0.8580288277248389
19.722583777717343,-101.21905200379385,1.379626288,no,≤60,>42.0,1,0,1,1,1,1,0.7271753982054525
19.720206624053702,-101.21845993902933,2.17429346,no,≤60,≤42.0,1,0,1,1,1,0,0.8580288277248389
19.721172612508266,-101.22054442706077,0.447442736,si,≤60,>42.0,1,0,1,1,1,1,0.5736779101768879
19.7205169157788,-101.22038804507808,3.036478199,si,≤60,≤42.0,1,0,1,1,1,1,1.0
19.72321602809299,-101.22039145260479,-0.28465193,no,≤60,≤42.0,0,0,1,1,1,1,0.4466060005851425
19.72300407263163,-101.22002393804556,3.036478199,si,>60,>42.0,1,0,1,1,1,1,1.0
19.72031262503671,-101.21649764110495,2.17429346,no,≤60,>42.0,1,1,1,1,1,1,0.8580288277248389
19.72273986182549,-101.2223319223847,0.447442736,no,≤60,≤42.0,0,0,1,0,1,1,0.5736779101768879
19.722222956989583,-101.2194736528581,0.447442736,no,≤60,≤42.0,0,0,1,0,0,1,0.5736779101768879
19.720732050023717,-101.21668126132205,3.036478199,no,≤60,≤42.0,0,0,1,1,1,0,1.0
19.720788041783532,-101.21649098672695,0.861787681,si,≤60,≤42.0,1,0,1,1,1,1,0.6419057909396174
19.72072601211247,-101.21850503613804,-0.28465193,si,>60,>42.0,0,1,0,1,0,1,0.4466060005851425
19.72076771867699,-101.21797923417965,0.861787681,si,>60,>42.0,0,0,1,0,1,0,0.6419057909396174
19.723459593417008,-101.21885362388436,2.17429346,no,≤60,≤42.0,0,0,1,1,0,0,0.8580288277248389
19.72357930006167,-101.22308155698985,0.077046214,no,≤60,≤42.0,0,0,1,1,1,1,0.5126867721338118
19.72259946610591,-101.22208084051405,0.077046214,no,≤60,≤42.0,0,0,1,1,1,0,0.5126867721338118
19.716819094649832,-101.22067314132941,-2.665579776,si,>60,>42.0,0,0,1,0,0,1,0.0
19.717242373103172,-101.22043260311948,0.077046214,no,>60,>42.0,0,0,0,0,1,1,0.5126867721338118
19.71899021404553,-101.2218762027777,-0.672622264,no,≤60,>42.0,0,0,0,0,1,1,0.37383190140170086
19.719227014336877,-101.21787618337167,1.379626288,si,>60,>42.0,0,0,1,0,0,0,0.7271753982054525
19.72016479624242,-101.21223242581934,1.379626288,no,≤60,≤42.0,1,0,1,1,1,1,0.7271753982054525
19.719806161321806,-101.21369665647137,-0.28465193,si,>60,>42.0,1,0,0,1,1,1,0.4466060005851425
19.71814885445977,-101.21840279692294,0.447442736,si,≤60,>42.0,0,1,1,1,1,1,0.5736779101768879
19.715850113133293,-101.22044281388328,2.17429346,no,≤60,≤42.0,0,0,1,1,1,1,0.8580288277248389
19.717027249170297,-101.21888415770856,-0.28465193,no,≤60,≤42.0,1,0,1,1,1,1,0.4466060005851425
19.720004702725575,-101.2151752156933,1.379626288,no,≤60,≤42.0,1,1,1,1,1,1,0.7271753982054525
19.71946612565454,-101.21660719989455,2.17429346,si,>60,>42.0,0,1,1,1,1,1,0.8580288277248389
19.717348624906993,-101.21929983807226,-0.672622264,no,≤60,≤42.0,0,0,0,0,0,1,0.37383190140170086
19.717160489733615,-101.21896174476132,0.447442736,si,≤60,>42.0,1,1,1,0,0,1,0.5736779101768879
19.719960701865283,-101.2175141588455,0.861787681,no,>60,>42.0,0,0,1,0,1,1,0.6419057909396174
19.71602436515935,-101.2136470345728,-1.145499243,si,≤60,≤42.0,0,0,1,0,1,0,0.28513131489935195
19.71734890032849,-101.2148479714483,0.861787681,si,≤60,>42.0,1,1,1,1,1,1,0.6419057909396174
19.72018051243035,-101.21712957277653,1.379626288,no,≤60,≤42.0,1,0,1,1,1,1,0.7271753982054525
19.720557226402057,-101.21509520067066,0.447442736,no,≤60,>42.0,0,0,1,0,0,0,0.5736779101768879
19.72009253399031,-101.2147661428692,0.447442736,si,>60,>42.0,1,1,1,1,1,1,0.5736779101768879
19.718438432157605,-101.21878644060327,2.17429346,si,≤60,≤42.0,1,1,1,1,1,1,0.8580288277248389
19.720550311862553,-101.21915237935862,0.861787681,no,≤60,>42.0,0,0,0,0,0,0,0.6419057909396174
19.717943571676233,-101.21631209735223,0.861787681,si,≤60,≤42.0,1,1,1,1,1,1,0.6419057909396174
19.7174726183908,-101.21958760589011,0.447442736,si,>60,>42.0,0,1,1,0,0,0,0.5736779101768879
19.718719303935025,-101.21724579763092,0.077046214,no,≤60,≤42.0,0,0,0,0,0,0,0.5126867721338118
19.718537867621443,-101.22001783765323,0.861787681,si,≤60,≤42.0,0,0,0,0,0,1,0.6419057909396174
19.71947104516886,-101.21926296530594,2.17429346,no,≤60,≤42.0,1,0,1,1,1,0,0.8580288277248389
19.720095741689903,-101.22082548829813,0.447442736,si,≤60,>42.0,1,0,1,1,1,1,0.5736779101768879
19.719888749526902,-101.21787978258062,0.861787681,si,≤60,≤42.0,0,0,0,0,0,0,0.6419057909396174
19.718533274013033,-101.2190623829927,-0.28465193,si,>60,>42.0,1,0,1,1,1,1,0.4466060005851425
19.719947470510455,-101.21952150217496,-0.672622264,si,>60,>42.0,0,0,0,0,1,1,0.37383190140170086
19.72174311465211,-101.22406619313763,3.036478199,no,≤60,≤42.0,1,0,1,0,1,1,1.0
19.718002492142933,-101.21908207437177,1.379626288,si,≤60,≤42.0,1,0,1,1,1,1,0.7271753982054525
19.72341744266889,-101.22344200383785,1.379626288,si,≤60,>42.0,0,1,1,0,0,0,0.7271753982054525
19.722596173965744,-101.22551785139544,0.447442736,no,≤60,≤42.0,0,0,1,1,1,1,0.5736779101768879
19.724649119206532,-101.22276716325455,1.379626288,no,≤60,≤42.0,0,0,1,1,1,1,0.7271753982054525
19.722006213172822,-101.22139737010734,0.861787681,no,≤60,>42.0,0,0,1,0,0,0,0.6419057909396174
19.72213342915394,-101.21984409211899,0.447442736,no,≤60,≤42.0,0,0,1,1,1,1,0.5736779101768879
19.721194375720824,-101.21793126231738,0.447442736,no,≤60,≤42.0,0,0,0,1,0,1,0.5736779101768879
19.717806134475843,-101.21425412031763,2.17429346,no,≤60,>42.0,1,0,0,0,1,1,0.8580288277248389
19.71700761424297,-101.21375886239606,0.077046214,si,≤60,>42.0,1,0,0,1,1,1,0.5126867721338118
19.715949633481127,-101.21361884789837,-0.28465193,si,≤60,≤42.0,0,0,1,1,1,1,0.4466060005851425
19.717876224884154,-101.21432793136658,0.077046214,si,≤60,≤42.0,1,1,1,1,1,1,0.5126867721338118
19.71702606145325,-101.21700264009435,-0.672622264,si,≤60,>42.0,0,0,1,1,0,0,0.37383190140170086
19.716292950867526,-101.21614990702368,0.077046214,si,>60,>42.0,1,0,1,1,1,1,0.5126867721338118
19.718715717556258,-101.21677182096603,1.379626288,no,≤60,≤42.0,0,0,1,1,1,0,0.7271753982054525
19.7213241796601,-101.21961778355278,2.17429346,no,≤60,≤42.0,0,0,1,1,1,1,0.8580288277248389
19.722283375473776,-101.2167300885575,3.036478199,si,>60,>42.0,0,1,1,0,1,1,1.0
19.721830176453476,-101.21812125280093,3.036478199,no,≤60,>42.0,0,0,1,0,0,1,1.0
19.720980909271365,-101.21589583742579,2.17429346,si,≤60,≤42.0,1,1,1,1,1,1,0.8580288277248389
19.718699248437858,-101.21606453632606,-0.28465193,si,≤60,>42.0,0,1,1,0,1,1,0.4466060005851425
19.717772017055438,-101.21738765606169,0.861787681,si,≤60,>42.0,1,1,1,1,1,1,0.6419057909396174
19.72047445340491,-101.21824088213367,3.036478199,si,≤60,≤42.0,1,1,1,1,1,1,1.0
19.721099748071566,-101.21926599552428,3.036478199,no,≤60,>42.0,1,1,1,1,1,1,1.0
19.72407800495524,-101.22208882946136,0.077046214,no,≤60,>42.0,1,0,1,1,1,1,0.5126867721338118
19.724032500025473,-101.22131979338221,0.861787681,si,≤60,>42.0,1,0,1,1,0,0,0.6419057909396174
19.724867549354897,-101.22105814760648,1.379626288,no,≤60,≤42.0,1,0,1,1,1,1,0.7271753982054525
19.71981670457086,-101.21818642569056,-0.672622264,si,≤60,>42.0,1,0,0,1,0,1,0.37383190140170086
